#,REQUEST ID,DATE,SUPPLIER,SUPPLIER EMAIL,SUPPLIER CONTACT NO,REQUEST TYPE,RESPONSE MEMBER,DESK NO.,STATUS
963,2018080900047,09/08/2018 02:30:21 PM,28442 - BLUE NEIL APPARELS,blueneilapp@ymail.com,9867032277 [ 9763764846 ], PAYMENT,13794 - NANDHAKUMAR S,-,CLOSED
964,2018080900046,09/08/2018 02:27:34 PM,31309 - CREATION CLOTHING COMPANY,aftabkhan1993@gmail.com,9769764846 [ 9004888740 ], PAYMENT,5491 - KARTHIK M ,-,CLOSED
965,2018080900040,09/08/2018 02:21:50 PM,28194 - LAXMI APPARELS,ashishcharla27@gmail.com,9867034953 [ - ], PAYMENT,1711 - JENIT RAJA V,-,CLOSED
966,2018080900013,09/08/2018 12:15:42 PM,22225 - CHARMI CREATION,charmicreation@gmail.com,9322659265 [ 9821368540 ], PAYMENT,13794 - NANDHAKUMAR S,-,CLOSED
967,2018080800005,08/08/2018 11:01:33 AM,33617 - RUSHABH CREATION,rinkifashion@gmail.com,8097570056 [ - ], PAYMENT,1711 - JENIT RAJA V,-,CLOSED
968,2018080800004,08/08/2018 09:34:11 AM,35805 - KVSM HANDLOOMS,k.g.raoukp@gmail.com,9030206995 [ - ], PAYMENT,13794 - NANDHAKUMAR S,-,CLOSED
969,2018080800003,08/08/2018 08:34:45 AM,36202 - FASHION CREATION,sathishguptas93006@gmail.com,9424876982 [ - ], PAYMENT,1711 - JENIT RAJA V,-,CLOSED
970,2018080700061,07/08/2018 05:57:16 PM,29675 - AMIZARA APPAREL,bhaveshkubadiya@gmail.com,9821263426 [ 9920604411 ], PAYMENT,1711 - JENIT RAJA V,-,CLOSED
971,2018080700058,07/08/2018 05:05:32 PM,28194 - LAXMI APPARELS,ashishcharla27@gmail.com,9867034953 [ - ], PAYMENT,1711 - JENIT RAJA V,-,CLOSED
972,2018080700046,07/08/2018 02:40:59 PM,36473 - M.R.HANDLOOM FABRICS,mdrazi.ansari@gmail.com,8051066911 [ 7903438440 ], PAYMENT,1452 - RAMASAMY V,-,CLOSED
973,2018080700045,07/08/2018 02:40:58 PM,36473 - M.R.HANDLOOM FABRICS,mdrazi.ansari@gmail.com,8051066911 [ 7903438440 ], PAYMENT,1452 - RAMASAMY V,-,CLOSED
974,2018080700044,07/08/2018 02:40:57 PM,36473 - M.R.HANDLOOM FABRICS,mdrazi.ansari@gmail.com,8051066911 [ 7903438440 ], PAYMENT,1452 - RAMASAMY V,-,CLOSED
975,2018080700043,07/08/2018 02:40:55 PM,36473 - M.R.HANDLOOM FABRICS,mdrazi.ansari@gmail.com,8051066911 [ 7903438440 ], PAYMENT,1452 - RAMASAMY V,-,CLOSED
976,2018080700042,07/08/2018 02:40:46 PM,36473 - M.R.HANDLOOM FABRICS,mdrazi.ansari@gmail.com,8051066911 [ 7903438440 ], PAYMENT,1452 - RAMASAMY V,-,CLOSED
977,2018080700026,07/08/2018 12:38:23 PM,33617 - RUSHABH CREATION,rinkifashion@gmail.com,8097570056 [ - ], PAYMENT,1711 - JENIT RAJA V,-,CLOSED
978,2018080700024,07/08/2018 12:28:48 PM,33846 - KRISHNA FASHION,guddi.nd@gmail.com,9004048191 [ 7666554972 ], PAYMENT,1452 - RAMASAMY V,-,CLOSED
979,2018080700021,07/08/2018 12:06:00 PM,29657 - P.M.SANTHI TEX,pmsanthitex1@gmail.com,9842230756 [ - ], PAYMENT,2235 - CHANDRASEKAR P ,-,CLOSED
980,2018080600050,06/08/2018 10:34:58 PM,13677 - S.C.GOVINDHARAJ,scgovindharaj@gmail.com,9486264554 [ - ], PAYMENT,2235 - CHANDRASEKAR P ,-,CLOSED
981,2018080600048,06/08/2018 09:53:32 PM,33583 - SIBI SURYAS,kesavanm2s67@gmail.com,9361598790 [ 9965754521 ], PAYMENT,1711 - JENIT RAJA V,-,CLOSED
982,2018080600009,06/08/2018 12:50:05 PM,29407 - GAYATHRI CREATION,asiapgrjeevanathi@gmail.com,9842967510 [ 9842867513 ], PAYMENT,2235 - CHANDRASEKAR P ,-,CLOSED
983,2018080500011,05/08/2018 03:07:59 PM,33846 - KRISHNA FASHION,guddi.nd@gmail.com,9004048191 [ 7666554972 ], PAYMENT,5557 - BABU R ,-,CLOSED
984,2018080500010,05/08/2018 12:34:34 PM,31608 - P.P.G.SILKS,ppgsilks@gmail.com,8220111371 [ - ], PAYMENT,1184 - MOHANKUMAR R ,-,CLOSED
985,2018080500003,05/08/2018 11:50:56 AM,33617 - RUSHABH CREATION,rinkifashion@gmail.com,8097570056 [ - ], PAYMENT,1711 - JENIT RAJA V,-,CLOSED
986,2018080400081,04/08/2018 08:41:00 PM,33583 - SIBI SURYAS,kesavanm2s67@gmail.com,9361598790 [ 9965754521 ], PAYMENT,2812 - ABDUL JAFFAR J ,-,CLOSED
987,2018080400080,04/08/2018 08:36:56 PM,27853 - SRI JAYAM GARMENTS,kesavanm2s67@gmail.com,9361598790 [ -9965751521 ], PAYMENT,5557 - BABU R ,-,CLOSED
988,2018080400055,04/08/2018 02:38:55 PM,14024 - ARJANDAS BHOJRAJ SONS,ashishjadwani@gmail.com,9820368006 [ - ], PAYMENT,13794 - NANDHAKUMAR S,-,CLOSED
989,2018080400047,04/08/2018 02:21:08 PM,36202 - FASHION CREATION,sathishguptas93006@gmail.com,9424876982 [ - ], PAYMENT,13794 - NANDHAKUMAR S,-,CLOSED
990,2018080400046,04/08/2018 02:17:11 PM,36202 - FASHION CREATION,sathishguptas93006@gmail.com,9424876982 [ - ], PAYMENT,13794 - NANDHAKUMAR S,-,CLOSED
991,2018080400045,04/08/2018 02:17:09 PM,36202 - FASHION CREATION,sathishguptas93006@gmail.com,9424876982 [ - ], PAYMENT,13794 - NANDHAKUMAR S,-,CLOSED
992,2018080400044,04/08/2018 02:17:07 PM,36202 - FASHION CREATION,sathishguptas93006@gmail.com,9424876982 [ - ], PAYMENT,13794 - NANDHAKUMAR S,-,CLOSED
993,2018080400043,04/08/2018 02:17:05 PM,36202 - FASHION CREATION,sathishguptas93006@gmail.com,9424876982 [ - ], PAYMENT,13794 - NANDHAKUMAR S,-,CLOSED
994,2018080400042,04/08/2018 02:16:08 PM,36202 - FASHION CREATION,Satish.gupta.sg3006@Gmail.com,9424876982 [ - ], PAYMENT,13794 - NANDHAKUMAR S,-,CLOSED
995,2018080400041,04/08/2018 02:14:13 PM,36202 - FASHION CREATION,Satish.gupta.sg3006@Gmail.com,9424876982 [ - ], PAYMENT,13794 - NANDHAKUMAR S,-,CLOSED
996,2018080400040,04/08/2018 02:14:12 PM,36202 - FASHION CREATION,Satish.gupta.sg3006@Gmail.com,9424876982 [ - ], PAYMENT,13794 - NANDHAKUMAR S,-,CLOSED
997,2018080400039,04/08/2018 02:14:07 PM,36202 - FASHION CREATION,Satish.gupta.sg3006@Gmail.com,9424876982 [ - ], PAYMENT,13794 - NANDHAKUMAR S,-,CLOSED
998,2018080400038,04/08/2018 02:14:00 PM,36202 - FASHION CREATION,Satish.gupta.sg3006@Gmail.com,9424876982 [ - ], PAYMENT,13794 - NANDHAKUMAR S,-,CLOSED
999,2018080400009,04/08/2018 10:53:28 AM,36202 - FASHION CREATION,Satish.gupta.sg3006@Gmail.com,9424876982 [ - ], PAYMENT,1711 - JENIT RAJA V,-,CLOSED
1000,2018080400003,04/08/2018 08:49:37 AM,32655 - FLUKEE CLOTHING CO,rahuld2116@gmail.com,9920588585 [ - ], PAYMENT,1711 - JENIT RAJA V,-,CLOSED
1001,2018080300075,03/08/2018 06:22:55 PM,27623 - ODDY ENTERPRISES,test@test.com,9873180073 [  ], PAYMENT,5902 - VENKATASALAPATHY C ,24353535,CLOSED
1002,2018080300064,03/08/2018 04:55:57 PM,34051 - ISHTEYAQUE & SON'S,ishteyaque.sons@gmail.com,+8013151602 [ - ], PAYMENT,2812 - ABDUL JAFFAR J ,-,CLOSED
1003,2018080300020,03/08/2018 11:24:10 AM,28735 - SHALIBHADRA CREATION,vijay.sanghvi620@gmail.com,9320003500 [ -02228839763 ], PAYMENT,4480 - THAMARAIKANNAN K,-,CLOSED
1004,2018080200060,02/08/2018 01:10:40 PM,34051 - ISHTEYAQUE & SON'S,ishteyaque.sons@gmail.com,8013151602 [ - ], PAYMENT,3756 - SRI SANJAY DAS,-,CLOSED
1005,2018080200031,02/08/2018 11:15:33 AM,35510 - VIRAM CREATION,montujain97@gmail.com,9886051804 [ - ], PAYMENT,13708 - VEERAKUMAR P,-,CLOSED
1006,2018080200026,02/08/2018 10:51:52 AM,33599 - VENKTESH CREATION,hkbangad@gmail.com,8905151516 [ - ], PAYMENT,13794 - NANDHAKUMAR S,-,CLOSED
1007,2018080200014,02/08/2018 09:00:08 AM,29346 - SIDDHACHAL TRADING CO,sonarinightout@gmail.com,9819662777 [ 9323997014 ], PAYMENT,13794 - NANDHAKUMAR S,-,CLOSED
1008,2018080200013,02/08/2018 08:59:39 AM,29346 - SIDDHACHAL TRADING CO,sonarinightout@gmail.com,9819662777 [ 9323997014 ], PAYMENT,13794 - NANDHAKUMAR S,-,CLOSED
1009,2018080200012,02/08/2018 08:59:38 AM,29346 - SIDDHACHAL TRADING CO,sonarinightout@gmail.com,9819662777 [ 9323997014 ], PAYMENT,13794 - NANDHAKUMAR S,-,CLOSED
1010,2018080200011,02/08/2018 08:59:37 AM,29346 - SIDDHACHAL TRADING CO,sonarinightout@gmail.com,9819662777 [ 9323997014 ], PAYMENT,13794 - NANDHAKUMAR S,-,CLOSED
1011,2018080200010,02/08/2018 08:59:00 AM,29346 - SIDDHACHAL TRADING CO,sonarinightout@gmail.com,9819662777 [ 9323997014 ], PAYMENT,13794 - NANDHAKUMAR S,-,CLOSED
1012,2018080200009,02/08/2018 08:58:39 AM,29346 - SIDDHACHAL TRADING CO,sonarinightout@gmail.com,9819662777 [ 9323997014 ], PAYMENT,1184 - MOHANKUMAR R ,-,CLOSED
1013,2018080200008,02/08/2018 08:58:38 AM,29346 - SIDDHACHAL TRADING CO,sonarinightout@gmail.com,9819662777 [ 9323997014 ], PAYMENT,13794 - NANDHAKUMAR S,-,CLOSED
1014,2018080200007,02/08/2018 08:58:29 AM,29346 - SIDDHACHAL TRADING CO,sonarinightout@gmail.com,9819662777 [ 9323997014 ], PAYMENT,13794 - NANDHAKUMAR S,-,CLOSED
1015,2018080100067,01/08/2018 09:49:23 PM,35921 - SILICON SILKS,ajayrawal102@gmail.com,7802814000 [ 8485942000 ], PAYMENT,1452 - RAMASAMY V,-,CLOSED
1016,2018080100063,01/08/2018 08:07:51 PM,29728 - TRENDDY BOYS,sam.sherry.143@gmail.com,9664228841 [ 9967166521 ], PAYMENT,13708 - VEERAKUMAR P,-,CLOSED
1017,2018080100044,01/08/2018 07:48:08 PM,27233 - KESARI NANDAN CREATION,kesarinandan2010@gmail.com,9638535578 [ - ], PAYMENT,13708 - VEERAKUMAR P,-,CLOSED
1018,2018080100043,01/08/2018 07:46:13 PM,27077 - KIRAN CREATIONS,kirancreations@yahoo.com,9810682864 [ 9555099151 ], PAYMENT,13794 - NANDHAKUMAR S,-,CLOSED
1019,2018080100042,01/08/2018 07:45:21 PM,29171 - KAJOL GOLD LINE SAREES,tejpalkmehta@yahoo.com,9845023232 [ 9844509772 ], PAYMENT,13708 - VEERAKUMAR P,-,CLOSED
1020,2018080100041,01/08/2018 07:39:27 PM,29171 - KAJOL GOLD LINE SAREES,tejpalkmehta@yahoo.com,9845023232 [ 9844509772 ], PAYMENT,13708 - VEERAKUMAR P,-,CLOSED
1021,2018080100025,01/08/2018 06:33:15 PM,35210 - PUSHP CLOTHING,checkoutclothing@gmail.com,9662385894 [ - ], PAYMENT,,-,CLOSED
1022,2018080100002,01/08/2018 05:35:53 PM,35510 - VIRAM CREATION,montujain97@gmail.com,9886051804 [ - ], PAYMENT,13794 - NANDHAKUMAR S,-,CLOSED
1023,2018081600033,16/08/2018 11:03:48 AM,36022 - C.S.M.SILKS,moorthy18cse@gmail.com,8122340350 [ 9994038196 ], DEBIT,,-,NOT ASSIGNED
1024,2018081600006,16/08/2018 09:17:41 AM,20952 - MMUKESHH CLOTHING COMPANY,mmukeshhclothingcompany@rediffmail.com,9448048470 [ 9342679030 ], DEBIT,,-,NOT ASSIGNED
1025,2018081500116,15/08/2018 05:20:25 PM,31375 - KULANTHAI VELAVAN TEXTILES AND DESIGNING,kulanthaivelavantextiles@gmail.com,8220552266 [ -8220501066 ], DEBIT,5557 - BABU R ,-,CLOSED
1026,2018081400122,14/08/2018 01:59:34 PM,20952 - MMUKESHH CLOTHING COMPANY,mmukeshhclothingcompany@rediffmail.com,9448048470 [ 9342679030 ], DEBIT,5557 - BABU R ,-,CLOSED
1027,2018081400065,14/08/2018 12:08:05 PM,19738 - VENUS PRINTS INDIA PVT LTD,venus_india2006@yahoo.co.in,9830716178 [ 9831681911 ], DEBIT,2812 - ABDUL JAFFAR J ,705,CLOSED
1028,2018081400030,14/08/2018 10:40:58 AM,23501 - SHREE KRISHNA CREATION,srikrishnacreation@yahoo.in,9448826144 [ 9663976391 ], DEBIT,5557 - BABU R ,-,CLOSED
1029,2018081300196,13/08/2018 07:26:47 PM,26804 - K.P.JANARTHANAN & CO,k.p.janarthanan.co@gmail.com,9865838030 [ 9994821560 ], DEBIT,2235 - CHANDRASEKAR P ,700,CLOSED
1030,2018081300195,13/08/2018 07:24:53 PM,23740 - SAROJA SAREES,sarojasarees@ymail.com,9448138774 [ 9845074620 ], DEBIT,2235 - CHANDRASEKAR P ,700,CLOSED
1031,2018081300172,13/08/2018 06:21:49 PM,19738 - VENUS PRINTS INDIA PVT LTD,venus_india2006@yahoo.co.in,9830716178 [ 9831681911 ], DEBIT,2812 - ABDUL JAFFAR J ,705,CLOSED
1032,2018081300152,13/08/2018 05:34:53 PM,31875 - MAHA KAALI APPAREL,mahakaaliapparel@gmail.com,9960780006 [  ], DEBIT,13708 - VEERAKUMAR P,-,CLOSED
1033,2018081300068,13/08/2018 01:54:37 PM,32371 - INIKA INTERNATIONAL,inikainternational@gmail.com,9600206004 [ -9952742042 ], DEBIT,2235 - CHANDRASEKAR P ,-,CLOSED
1034,2018081300038,13/08/2018 12:50:09 PM,30326 - SRI MURUGAN SILK HOUSE,srimurugansilkhouse@gmail.com,9751442541 [ - ], DEBIT,2235 - CHANDRASEKAR P ,-,CLOSED
1035,2018081100149,11/08/2018 07:08:01 PM,23729 - OM SHAKTHI SILKS,omshakthisilks@yahoo.com,9901980222 [ - ], DEBIT,2812 - ABDUL JAFFAR J ,-,CLOSED
1036,2018081100139,11/08/2018 06:37:13 PM,32425 - MAS FASHIONS,omshakthisilks@yahoo.com,9901980222 [ - ], DEBIT,2812 - ABDUL JAFFAR J ,-,CLOSED
1037,2018081100136,11/08/2018 06:30:26 PM,23729 - OM SHAKTHI SILKS,omshakthisilks@yahoo.com,9901980222 [ - ], DEBIT,2812 - ABDUL JAFFAR J ,-,CLOSED
1038,2018081100135,11/08/2018 06:21:49 PM,9307 - K.NAGARAJAN,nagararansilks2111@gmail.com,9865861111 [ - ], DEBIT,2812 - ABDUL JAFFAR J ,-,CLOSED
1039,2018081100112,11/08/2018 04:23:06 PM,23501 - SHREE KRISHNA CREATION,srikrishnacreation@yahoo.in,9448826144 [ 9964084285 ], DEBIT,2812 - ABDUL JAFFAR J ,705,CLOSED
1040,2018081100031,11/08/2018 11:32:13 AM,28999 - MATRUBAI SILKS,matrubaisriram@gmail.com,9448482241 [ - ], DEBIT,2812 - ABDUL JAFFAR J ,700,CLOSED
1041,2018081000116,10/08/2018 04:24:33 PM,34406 - SIVASAKTHI SAREES,sivasakthisarees@gmail.com,9942276425 [ - ], DEBIT,5557 - BABU R ,700,CLOSED
1042,2018081000083,10/08/2018 01:55:01 PM,31560 - SRI SARAVANA TRADERS,sravi2302@gmail.com,9894997302 [  ], DEBIT,13708 - VEERAKUMAR P,-,CLOSED
1043,2018080900027,09/08/2018 01:30:49 PM,28417 - LAXMI NX,jkmehta86@gmail.com,8000895038 [ - ], DEBIT,1711 - JENIT RAJA V,-,CLOSED
1044,2018080800012,08/08/2018 03:19:04 PM,32599 - MEHTA & MEHTA,mehtaandmehta1007@gmail.com,8469220767 [ - ], DEBIT,1452 - RAMASAMY V,-,CLOSED
1045,2018080700011,07/08/2018 11:28:57 AM,23740 - SAROJA SAREES,sarojasarees@ymail.com,9448138774 [ 9845074620 ], DEBIT,2235 - CHANDRASEKAR P ,-,CLOSED
1046,2018080700010,07/08/2018 11:24:33 AM,23740 - SAROJA SAREES,sarojasarees@ymail.com,9448138774 [ 9845074620 ], DEBIT,2235 - CHANDRASEKAR P ,-,CLOSED
1047,2018080700007,07/08/2018 11:00:33 AM,23740 - SAROJA SAREES,sarojasarees@ymail.com,9448138774 [ 9845074620 ], DEBIT,2235 - CHANDRASEKAR P ,-,CLOSED
1048,2018080600010,06/08/2018 12:54:59 PM,35994 - SHREENATH APPARELS,sreenathapparels@gmail.com,9909828589 [ - ], DEBIT,13708 - VEERAKUMAR P,-,CLOSED
1049,2018080300070,03/08/2018 05:44:48 PM,23740 - SAROJA SAREES,sarojasarees@ymail.com,9448138774 [ 9845074620 ], DEBIT,2812 - ABDUL JAFFAR J ,-,CLOSED
1050,2018080300069,03/08/2018 05:44:38 PM,23740 - SAROJA SAREES,sarojasarees@ymail.com,9448138774 [ 9845074620 ], DEBIT,2812 - ABDUL JAFFAR J ,-,CLOSED
1051,2018080300067,03/08/2018 05:29:05 PM,27623 - ODDY ENTERPRISES,test@gmail.com,9873180073 [  ], DEBIT,22805 - VIGNESH,01265485,CLOSED
1052,2018080200093,02/08/2018 08:07:19 PM,15139 - SWASTIK ENTERPRISES,swastiknighty@gmail.com,9820574657 [ 9224244099 ], DEBIT,5902 - VENKATASALAPATHY C ,063456,CLOSED
1053,2018080200091,02/08/2018 07:40:08 PM,15139 - SWASTIK ENTERPRISES,swastiknighty@gmail.com,9820574657 [ 9224244099 ], DEBIT,3756 - SRI SANJAY DAS,03215545,CLOSED
1054,2018080200034,02/08/2018 11:37:03 AM,31570 - BALAJI SALES CORPORATION,pulak.saraf@gmail.com,9830176610 [ 7003768382 ], DEBIT,5491 - KARTHIK M ,-,CLOSED
1055,2018080200023,02/08/2018 10:20:07 AM,20952 - MMUKESHH CLOTHING COMPANY,mmukeshhclothingcompany@rediffmail.com,9448048470 [ 9342679030 ], DEBIT,17382 - KARTHICKUMAR R,-,CLOSED
1056,2018080200022,02/08/2018 10:19:53 AM,20952 - MMUKESHH CLOTHING COMPANY,mmukeshhclothingcompany@rediffmail.com,9448048470 [ 9342679030 ], DEBIT,17382 - KARTHICKUMAR R,-,CLOSED
1057,2018080200021,02/08/2018 10:19:48 AM,20952 - MMUKESHH CLOTHING COMPANY,mmukeshhclothingcompany@rediffmail.com,9448048470 [ 9342679030 ], DEBIT,17382 - KARTHICKUMAR R,-,CLOSED
1058,2018080200020,02/08/2018 10:18:21 AM,20952 - MMUKESHH CLOTHING COMPANY,mmukeshhclothingcompany@rediffmail.com,9448048470 [ 9342679030 ], DEBIT,17382 - KARTHICKUMAR R,-,CLOSED
1059,2018080200019,02/08/2018 10:18:00 AM,20952 - MMUKESHH CLOTHING COMPANY,mmukeshhclothingcompany@rediffmail.com,9448048470 [ 9342679030 ], DEBIT,13708 - VEERAKUMAR P,-,CLOSED
1060,2018080200015,02/08/2018 09:00:38 AM,29346 - SIDDHACHAL TRADING CO,sonarinightout@gmail.com,9819662777 [ 9323997014 ], DEBIT,13794 - NANDHAKUMAR S,-,CLOSED
1061,2018081400174,14/08/2018 04:47:12 PM,30917 - NEW INDIAN CREATION,newindiancreation659@gmail.com,9825985810 [ 9825985721 ], SYSTEM,2812 - ABDUL JAFFAR J ,705,CLOSED
1062,2018081400105,14/08/2018 01:26:40 PM,21633 - INSPIRE TEXTILES,inspiretex@gmail.com,9842987015 [ 8124716277 ], SYSTEM,1452 - RAMASAMY V,-,CLOSED
1063,2018081300092,13/08/2018 02:18:13 PM,35921 - SILICON SILKS,ajayrawal102@gmail.com,7802814000 [ - ], SYSTEM,4480 - THAMARAIKANNAN K,-,CLOSED
1064,2018081300045,13/08/2018 01:23:24 PM,8563 - CHITRAKAR APPARELS PVT.LTD,chitrakar111@gmail.com,9903044188 [  ], SYSTEM,2812 - ABDUL JAFFAR J ,705,CLOSED
1065,2018081300022,13/08/2018 11:42:29 AM,15311 - SIMPLEX KNITWEARS,simplexknitwears@gmail.com,9878606000 [ 9878608474 ], SYSTEM,13708 - VEERAKUMAR P,-,CLOSED
1066,2018081200019,12/08/2018 04:23:21 PM,29147 - TRADEX HOSIERY,tradex1981@yahoo.co.in,9840054951 [  ], SYSTEM,4480 - THAMARAIKANNAN K,708,CLOSED
1067,2018081200015,12/08/2018 03:41:50 PM,37194 - AACHAL TEXTILES,aachaltextile@gmail.com,9007575265 [ 8450856813 ], SYSTEM,1184 - MOHANKUMAR R ,708,CLOSED
1068,2018081100108,11/08/2018 03:52:31 PM,29120 - AJANTA CREATION,samsharique326@gmail.com,9839268003 [  ], SYSTEM,2812 - ABDUL JAFFAR J ,705,CLOSED
1069,2018081000097,10/08/2018 02:52:01 PM,33571 - SHREE JASRAJ APPARELS LLP,shreejasrajapparels@gmail.com,9967028699 [ 9892367387 ], SYSTEM,1711 - JENIT RAJA V,-,CLOSED
1070,2018080900078,09/08/2018 05:11:05 PM,35921 - SILICON SILKS,ajayrawal102@gmail.com,7802814000 [ - ], SYSTEM,1184 - MOHANKUMAR R ,-,CLOSED
1071,2018080700055,07/08/2018 04:46:01 PM,21808 - VARSHA ENTERPRISE,paras76shah@gmail.com,9930068952 [ - ], SYSTEM,17382 - KARTHICKUMAR R,-,CLOSED
1072,2018080400082,04/08/2018 08:46:08 PM,33583 - SIBI SURYAS,kesavanm2s67@gmail.com,9361598790 [ 9965754521 ], SYSTEM,1711 - JENIT RAJA V,-,CLOSED
1073,2018080200089,02/08/2018 06:45:31 PM,15139 - SWASTIK ENTERPRISES,swastiknighty@gmail.com,9820574657 [ 9224244099 ], SYSTEM,13708 - VEERAKUMAR P,03543544,CLOSED
1074,2018080200081,02/08/2018 03:42:23 PM,29055 - SUBAM SAREES,subamsareestrk@gmail.com,9566495235 [ 9787075950 ], SYSTEM,13794 - NANDHAKUMAR S,-,CLOSED
1075,2018080200058,02/08/2018 12:52:26 PM,24418 - V.T.SYNTHETICS,darsh.mehta1421@gmail.com,9586444477 [ 9327331658 ], SYSTEM,3756 - SRI SANJAY DAS,-,CLOSED
1076,2018080200057,02/08/2018 12:50:26 PM,24418 - V.T.SYNTHETICS,darsh.mehta1421@gmail.com,9586444477 [ 9327331658 ], SYSTEM,3756 - SRI SANJAY DAS,-,CLOSED
1077,2018080200056,02/08/2018 12:50:25 PM,24418 - V.T.SYNTHETICS,darsh.mehta1421@gmail.com,9586444477 [ 9327331658 ], SYSTEM,3756 - SRI SANJAY DAS,-,CLOSED
1078,2018080200055,02/08/2018 12:50:23 PM,24418 - V.T.SYNTHETICS,darsh.mehta1421@gmail.com,9586444477 [ 9327331658 ], SYSTEM,3756 - SRI SANJAY DAS,-,CLOSED
1079,2018080200054,02/08/2018 12:50:15 PM,24418 - V.T.SYNTHETICS,darsh.mehta1421@gmail.com,9586444477 [ 9327331658 ], SYSTEM,3756 - SRI SANJAY DAS,-,CLOSED
1080,2018080200053,02/08/2018 12:47:02 PM,24418 - V.T.SYNTHETICS,darsh.mehta1421@gmail.com,9586444477 [ 9327331658 ], SYSTEM,3756 - SRI SANJAY DAS,-,CLOSED
1081,2018080200052,02/08/2018 12:45:01 PM,24418 - V.T.SYNTHETICS,darsh.mehta1421@gmail.com,9586444477 [ 9327331658 ], SYSTEM,3756 - SRI SANJAY DAS,-,CLOSED
1082,2018080200051,02/08/2018 12:45:00 PM,24418 - V.T.SYNTHETICS,darsh.mehta1421@gmail.com,9586444477 [ 9327331658 ], SYSTEM,3756 - SRI SANJAY DAS,-,CLOSED
1083,2018080200050,02/08/2018 12:44:58 PM,24418 - V.T.SYNTHETICS,darsh.mehta1421@gmail.com,9586444477 [ 9327331658 ], SYSTEM,3756 - SRI SANJAY DAS,-,CLOSED
1084,2018080200049,02/08/2018 12:44:53 PM,24418 - V.T.SYNTHETICS,darsh.mehta1421@gmail.com,9586444477 [ 9327331658 ], SYSTEM,1184 - MOHANKUMAR R ,-,CLOSED
1085,2018081600097,16/08/2018 01:52:10 PM,26035 - K.M.APPARELS,kafejeans@gmail.com,9825755597 [  ], SAMPLE,,-,NOT ASSIGNED
1086,2018081500060,15/08/2018 01:37:19 PM,26034 - AA HANDLOOM SAREES,kanishsenthil@rediffmail.com,9443152132 [ 9443947232 ], SAMPLE,2235 - CHANDRASEKAR P ,700,CLOSED
1087,2018081500025,15/08/2018 11:07:54 AM,31436 - T.V.P.SILKS,tvpsilks@gmail.com,7502446999 [ - ], SAMPLE,2235 - CHANDRASEKAR P ,700,CLOSED
1088,2018081400188,14/08/2018 05:25:49 PM,37177 - BRIJESHWARI FAB,trouserspoint@gmail.com,9033390053 [ - ], SAMPLE,2812 - ABDUL JAFFAR J ,-,CLOSED
1089,2018081400164,14/08/2018 04:01:21 PM,19187 - PAKSHAAL MARKETING,pakshaalmarketing@gmail.com,- [ 9448184035 ], SAMPLE,2812 - ABDUL JAFFAR J ,-,CLOSED
1090,2018081400050,14/08/2018 11:37:15 AM,10937 - HI-FABRIQUE INC,info@hifabrique.com,9986349096 [ 9341229461 ], SAMPLE,3756 - SRI SANJAY DAS,703,CLOSED
1091,2018081400020,14/08/2018 10:09:10 AM,35953 - BANI,vijayshah646@gmail.com,9833250061 [ - ], SAMPLE,2812 - ABDUL JAFFAR J ,-,CLOSED
1092,2018081400017,14/08/2018 08:51:31 AM,35953 - BANI,vijayshah646@gmail.com,9833250061 [ - ], SAMPLE,5491 - KARTHIK M ,-,CLOSED
1093,2018081300188,13/08/2018 06:59:29 PM,32057 - WINSTAR FABRICS,winstarfabrics@gmail.com,9925140655 [ - ], SAMPLE,2812 - ABDUL JAFFAR J ,-,CLOSED
1094,2018081300114,13/08/2018 03:24:40 PM,34929 - SAVYA FABRICS,savyaf@gmail.com,9820071137 [  ], SAMPLE,3756 - SRI SANJAY DAS,703,CLOSED
1095,2018081300006,13/08/2018 10:43:16 AM,35953 - BANI,vijayshah646@gmail.com,9833250061 [ - ], SAMPLE,4480 - THAMARAIKANNAN K,-,CLOSED
1096,2018081200023,12/08/2018 07:03:34 PM,29577 - K.S.GARMENTS,sathya0257@gmail.com,9842619954 [ - ], SAMPLE,1711 - JENIT RAJA V,-,CLOSED
1097,2018081100104,11/08/2018 03:29:08 PM,37175 - SHANKESHWAR SAREES,intelligentvicky@gmail.com,9879259557 [ - ], SAMPLE,13794 - NANDHAKUMAR S,-,CLOSED
1098,2018081100029,11/08/2018 11:27:50 AM,29706 - SHREE RADHE FASHION,govindgothi@1985gmil.co,9920965861 [ 9769727209 ], SAMPLE,1711 - JENIT RAJA V,-,CLOSED
1099,2018081000161,10/08/2018 07:44:15 PM,29577 - K.S.GARMENTS,sathya0257@gmail.com,9842619954 [ - ], SAMPLE,1711 - JENIT RAJA V,-,CLOSED
1100,2018081000148,10/08/2018 06:39:13 PM,27470 - NAVKAR APPARELS,jito.navkar@gmail.com,9993356645 [ 9893619462 ], SAMPLE,1711 - JENIT RAJA V,-,CLOSED
1101,2018081000115,10/08/2018 04:22:40 PM,27470 - NAVKAR APPARELS,jito.navkar@gmail.com,9993356645 [ 9893619462 ], SAMPLE,1452 - RAMASAMY V,-,CLOSED
1102,2018081000072,10/08/2018 01:06:01 PM,22565 - BABA ENTERPRISES,babaenterprises55@yahoo.com,9831384067 [ 9831111084 ], SAMPLE,1711 - JENIT RAJA V,-,CLOSED
